tf,target,tf_name,target_name,correlation,abs_correlation,pvalue,sample_count,source
cg0014,cg1151,,ssiE,0.66631967,0.66631967,1.480583e-47,360,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1152,,ssiF,0.63003113,0.63003113,7.4450303e-46,402,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1298,,cydC,0.71629437,0.71629437,4.5096327e-92,578,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1303,,,0.4338525,0.4338525,2.1556225e-30,632,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1307,,,0.31440172,0.31440172,2.7467556e-16,646,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1380,,ssuA,0.57127766,0.57127766,4.5863369e-52,586,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1560,,uvrA,0.7311699,0.7311699,4.4114199e-88,520,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1562,,,0.67540221,0.67540221,3.1981947e-78,578,Kranz2022_expression_compendium_Zenodo6842664
cg0014,cg1564,,rpmI,0.36797305,0.36797305,2.8409195e-22,650,Kranz2022_expression_compendium_Zenodo6842664
cg0019,cg0018,,,0.5842722,0.5842722,2.0606323e-31,328,Kranz2022_expression_compendium_Zenodo6842664
cg0067,cg0071,gabD3,,0.46694429,0.46694429,1.2225953e-13,226,Kranz2022_expression_compendium_Zenodo6842664
cg0067,cg0072,gabD3,,0.58787937,0.58787937,2.8912932e-59,624,Kranz2022_expression_compendium_Zenodo6842664
cg0067,cg0073,gabD3,,0.48832082,0.48832082,6.1368912e-21,326,Kranz2022_expression_compendium_Zenodo6842664
cg0119,cg0088,ureD,citP,0.66884216,0.66884216,4.2710834e-65,492,Kranz2022_expression_compendium_Zenodo6842664
cg0119,cg3125,ureD,,0.69161469,0.69161469,1.1867909e-91,636,Kranz2022_expression_compendium_Zenodo6842664
cg0119,cg3126,ureD,,0.74322755,0.74322755,6.3961934e-88,494,Kranz2022_expression_compendium_Zenodo6842664
cg0119,cg3127,ureD,,0.71793381,0.71793381,4.8570474e-98,612,Kranz2022_expression_compendium_Zenodo6842664
cg0146,cg0143,atlR,mtlD,0.59489474,0.59489474,1.2978734e-60,620,Kranz2022_expression_compendium_Zenodo6842664
cg0146,cg0144,atlR,rbtT,0.8499206,0.8499206,1.9135125e-172,614,Kranz2022_expression_compendium_Zenodo6842664
cg0146,cg0147,atlR,xylB,0.90491363,0.90491363,1.8600405e-231,620,Kranz2022_expression_compendium_Zenodo6842664
cg0146,cg0179,atlR,,0.82071297,0.82071297,1.9607769e-131,534,Kranz2022_expression_compendium_Zenodo6842664
cg0146,cg0350,atlR,glxR,0.51628833,0.51628833,3.2634991e-44,630,Kranz2022_expression_compendium_Zenodo6842664
cg0146,cg3107,atlR,adhA,0.38537585,0.38537585,1.5856346e-23,624,Kranz2022_expression_compendium_Zenodo6842664
cg0147,cg0113,xylB,ureA,0.78341231,0.78341231,9.1531362e-154,736,Kranz2022_expression_compendium_Zenodo6842664
cg0147,cg0115,xylB,ureC,0.81408631,0.81408631,3.0691036e-178,748,Kranz2022_expression_compendium_Zenodo6842664
cg0147,cg0117,xylB,ureF,0.787106,0.787106,6.0323565e-139,654,Kranz2022_expression_compendium_Zenodo6842664
cg0147,cg0119,xylB,ureD,0.81501285,0.81501285,9.9409565e-165,688,Kranz2022_expression_compendium_Zenodo6842664
cg0147,cg0149,xylB,panB,0.79384508,0.79384508,1.0399795e-160,736,Kranz2022_expression_compendium_Zenodo6842664
cg0147,cg0151,xylB,mag,0.82209679,0.82209679,9.1256695e-180,728,Kranz2022_expression_compendium_Zenodo6842664
cg0147,cg0153,xylB,hde,0.83238199,0.83238199,2.5172482e-190,736,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg0014,cysR,,0.43941152,0.43941152,2.5925648e-31,634,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg1514,cysR,tnp23a(ISCg23a),0.49984088,0.49984088,1.1225003e-55,862,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3110,cysR,,0.50274479,0.50274479,7.4154628e-46,696,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3112,cysR,,0.81577337,0.81577337,3.5242913e-217,906,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3113,cysR,,0.80315424,0.80315424,3.0804118e-208,918,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3114,cysR,cysN,0.72515494,0.72515494,3.2121337e-152,928,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3115,cysR,cysD,0.75455804,0.75455804,2.533587e-172,932,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3116,cysR,cysH,0.70532156,0.70532156,8.0342382e-141,930,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3117,cysR,,0.7219157,0.7219157,2.8031986e-149,922,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3118,cysR,cysI,0.75598038,0.75598038,2.1932002e-170,916,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3119,cysR,cysJ,0.77973484,0.77973484,1.6775672e-190,928,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3138,cysR,,0.6153246,0.6153246,6.0271808e-97,920,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3139,cysR,,0.58947306,0.58947306,7.8346845e-84,884,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3372,cysR,,0.71608813,0.71608813,7.2369053e-140,884,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3373,cysR,,0.57876985,0.57876985,5.9812651e-71,780,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3374,cysR,,0.62635232,0.62635232,1.570752e-82,746,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg3375,cysR,,0.46415315,0.46415315,7.5364996e-26,458,Kranz2022_expression_compendium_Zenodo6842664
cg0156,cg4005,cysR,,0.57856586,0.57856586,2.4013086e-78,864,Kranz2022_expression_compendium_Zenodo6842664
cg0215,cg2559,cspA,aceB,0.47871812,0.47871812,1.8125919e-50,860,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0197,,iolC,0.74291096,0.74291096,8.5564792e-146,826,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0199,,msmA,0.73855176,0.73855176,9.6083593e-138,794,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0204,,iolG,0.80554521,0.80554521,4.9074203e-204,890,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0207,,,0.37544037,0.37544037,1.6795902e-14,390,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0210,,,0.52962337,0.52962337,2.500865e-58,790,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0223,,,0.48734835,0.48734835,7.0699503e-46,748,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0246,,,0.74194038,0.74194038,4.7894074e-133,756,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0249,,,0.87790757,0.87790757,3.6481412e-304,946,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0250,,,0.73603325,0.73603325,1.3434883e-150,878,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0251,,,0.5348848,0.5348848,3.8688814e-61,810,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0253,,,0.67336232,0.67336232,3.0052593e-111,834,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg0254,,,0.67928836,0.67928836,2.4468397e-95,696,Kranz2022_expression_compendium_Zenodo6842664
cg0244,cg3169,,pck,0.56900123,0.56900123,7.0837914e-80,918,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg1298,sigC,cydC,0.63741766,0.63741766,4.0336499e-83,718,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg1300,sigC,cydB,0.59466097,0.59466097,1.7430773e-73,756,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg1301,sigC,cydA,0.68448943,0.68448943,1.2822322e-108,778,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg1469,sigC,,0.67266432,0.67266432,2.1977063e-104,784,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg1773,sigC,ctaB,0.77085527,0.77085527,1.2978177e-170,862,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg1989,sigC,,0.48875302,0.48875302,9.1124568e-26,406,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg2403,sigC,qcrB,0.57701411,0.57701411,1.1744075e-86,964,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg2404,sigC,qcrA1,0.5080577,0.5080577,2.9034262e-64,962,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg2405,sigC,qcrC,0.51415337,0.51415337,1.9868464e-66,968,Kranz2022_expression_compendium_Zenodo6842664
cg0309,cg2639,sigC,benC,0.6174864,0.6174864,4.897446e-19,168,Kranz2022_expression_compendium_Zenodo6842664
cg0313,cg0314,lrp,brnF,0.79378918,0.79378918,1.9132949e-52,236,Kranz2022_expression_compendium_Zenodo6842664
cg0313,cg0315,lrp,brnE,0.7743601,0.7743601,1.7023757e-89,442,Kranz2022_expression_compendium_Zenodo6842664
cg0317,cg0318,arsR2,arsC1,0.71705091,0.71705091,6.4025504e-105,658,Kranz2022_expression_compendium_Zenodo6842664
cg0317,cg0319,arsR2,arsX,0.65782654,0.65782654,8.7903417e-65,512,Kranz2022_expression_compendium_Zenodo6842664
cg0317,cg1705,arsR2,arsC2,0.79499147,0.79499147,2.0797756e-175,800,Kranz2022_expression_compendium_Zenodo6842664
cg0317,cg1707,arsR2,,0.79731356,0.79731356,3.1864207e-144,650,Kranz2022_expression_compendium_Zenodo6842664
cg0317,cg1921,arsR2,,0.43762517,0.43762517,3.3205403e-26,530,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg0404,whiB4(whcA),,0.67018855,0.67018855,1.1407716e-125,956,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg1214,whiB4(whcA),,0.70812063,0.70812063,4.0215486e-132,862,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg1215,whiB4(whcA),nadC,0.63838099,0.63838099,1.0694112e-111,966,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg1372,whiB4(whcA),,0.40627974,0.40627974,2.1999362e-33,806,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg1374,whiB4(whcA),,0.77006105,0.77006105,1.6344625e-184,936,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg2342,whiB4(whcA),,0.74373187,0.74373187,6.6129001e-173,978,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg3405,whiB4(whcA),,0.59567472,0.59567472,5.9314032e-83,852,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg3422,whiB4(whcA),trxB,0.77716547,0.77716547,1.0425945e-195,964,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg3423,whiB4(whcA),trxC,0.76978813,0.76978813,3.6874144e-190,966,Kranz2022_expression_compendium_Zenodo6842664
cg0337,cg3424,whiB4(whcA),cwlM,0.78072132,0.78072132,4.6187498e-199,966,Kranz2022_expression_compendium_Zenodo6842664
cg0343,cg0341,phdR,phdA(fadD1),0.54961125,0.54961125,2.2407624e-31,380,Kranz2022_expression_compendium_Zenodo6842664
cg0343,cg0345,phdR,phdC,0.58325907,0.58325907,5.2291145e-40,424,Kranz2022_expression_compendium_Zenodo6842664
cg0343,cg0346,phdR,phdD(fadE),0.51159993,0.51159993,3.4926654e-43,628,Kranz2022_expression_compendium_Zenodo6842664
cg0343,cg0347,phdR,phdE (hdtZ),0.56258354,0.56258354,1.3906012e-40,470,Kranz2022_expression_compendium_Zenodo6842664
cg0343,cg0410,phdR,,0.57771189,0.57771189,8.9617103e-42,454,Kranz2022_expression_compendium_Zenodo6842664
cg0343,cg0414,phdR,wzz,0.64739411,0.64739411,9.9557778e-105,872,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0088,glxR,citP,0.28676725,0.28676725,2.9083274e-11,518,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0197,glxR,iolC,0.5892753,0.5892753,4.0405257e-79,834,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0199,glxR,msmA,0.56991728,0.56991728,1.3262209e-70,806,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0204,glxR,iolG,0.66086302,0.66086302,8.3842005e-115,906,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0229,glxR,gltB,0.31292557,0.31292557,5.8444514e-14,550,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0230,glxR,gltD,0.36639328,0.36639328,1.4016402e-27,824,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0246,glxR,,0.63547777,0.63547777,1.1812607e-87,764,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0249,glxR,,0.68157246,0.68157246,6.634254e-133,966,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0250,glxR,,0.65978796,0.65978796,1.4251234e-111,884,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0251,glxR,,0.41704714,0.41704714,6.3024918e-36,822,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0253,glxR,,0.45555929,0.45555929,3.5813804e-44,838,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0300,glxR,,0.71201555,0.71201555,9.6739565e-152,976,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0302,glxR,,0.68071452,0.68071452,4.2785033e-118,860,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0337,glxR,whiB4(whcA),0.79521795,0.79521795,3.5968088e-215,982,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0345,glxR,phdC,0.33847191,0.33847191,7.0522503e-13,426,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0346,glxR,phdD(fadE),0.29497689,0.29497689,3.4022495e-14,634,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0347,glxR,phdE (hdtZ),0.28469326,0.28469326,2.9852129e-10,472,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0414,glxR,wzz,0.83729752,0.83729752,9.1629299e-250,946,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0444,glxR,ramB,0.67839186,0.67839186,1.2416305e-133,984,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0446,glxR,sdhA,0.72656193,0.72656193,3.6370134e-165,1002,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0448,glxR,,0.61453906,0.61453906,1.3678152e-101,968,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0527,glxR,glyR,0.25070931,0.25070931,1.4148961e-08,498,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0530,glxR,,0.6565024,0.6565024,1.0819123e-105,848,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0566,glxR,gabT,0.085137899,0.085137899,0.073106568,444,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0567,glxR,gabD2,0.13277879,0.13277879,0.0023670637,522,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0568,glxR,,0.2440925,0.2440925,0.00017349534,232,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0759,glxR,prpD2,0.53352448,0.53352448,1.2762329e-66,890,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0762,glxR,prpC2,0.50730958,0.50730958,9.0493665e-60,896,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0791,glxR,pyc,0.72307864,0.72307864,3.2852861e-162,998,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0796,glxR,prpD1,0.58259948,0.58259948,7.0363903e-76,822,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0797,glxR,prpB1,0.56715671,0.56715671,3.2345199e-76,882,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0798,glxR,prpC1,0.37873473,0.37873473,6.8598357e-29,806,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0812,glxR,dtsR1,0.74840412,0.74840412,1.8676489e-179,996,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0814,glxR,birA,0.65313232,0.65313232,4.5854484e-118,962,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0868,glxR,secA,0.75617286,0.75617286,1.0849904e-182,982,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0878,glxR,whiB1(whcE),0.75924724,0.75924724,1.1998993e-184,980,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0879,glxR,,0.48026729,0.48026729,1.0201898e-35,596,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0948,glxR,serC,0.80328477,0.80328477,2.5337854e-222,980,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0949,glxR,gltA,0.81329613,0.81329613,1.1719387e-233,986,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0951,glxR,accDA,0.83580761,0.83580761,6.2055734e-245,934,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0957,glxR,fas-IB,0.72467498,0.72467498,1.3856339e-163,1000,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0961,glxR,,0.69821555,0.69821555,2.6923685e-129,878,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0968,glxR,,0.52215717,0.52215717,1.5982903e-49,690,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg0997,glxR,cgtS2,0.27197577,0.27197577,5.3634496e-10,504,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1037,glxR,,0.7938689,0.7938689,4.5603164e-213,978,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1039,glxR,,0.52376673,0.52376673,2.7320793e-50,696,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1041,glxR,pdxK,0.59069711,0.59069711,5.3915161e-88,924,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1062,glxR,,0.28336088,0.28336088,2.6201792e-09,426,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1066,glxR,,0.19854805,0.19854805,2.1880854e-06,560,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1068,glxR,spiA,0.61932186,0.61932186,6.5856638e-102,952,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1086,glxR,,0.68403697,0.68403697,5.4346417e-112,804,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1132,glxR,coaA,0.60898017,0.60898017,7.4957436e-93,904,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1140,glxR,,0.60765257,0.60765257,9.9004436e-87,848,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1144,glxR,,0.64743959,0.64743959,6.0609079e-97,806,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1179,glxR,,0.58925904,0.58925904,1.6939268e-71,752,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1182,glxR,,0.57079134,0.57079134,4.2179295e-62,704,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1207,glxR,,0.33676694,0.33676694,6.4608678e-13,432,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1211,glxR,oasR,0.64577432,0.64577432,2.2229902e-114,960,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1212,glxR,,0.2548466,0.2548466,1.8060788e-07,408,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1226,glxR,pobB,0.59221419,0.59221419,3.6543067e-85,888,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1290,glxR,metE,0.59682488,0.59682488,2.252487e-73,748,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1292,glxR,,0.68243108,0.68243108,6.5482079e-116,838,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1293,glxR,,0.66935779,0.66935779,1.292463e-113,866,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1294,glxR,,0.40219254,0.40219254,1.3428871e-28,700,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1296,glxR,,0.4598706,0.4598706,5.1277438e-13,222,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1307,glxR,,0.70772806,0.70772806,1.8151329e-152,998,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1310,glxR,tfdF,0.36169885,0.36169885,3.5242519e-14,412,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1311,glxR,catA2,0.36553591,0.36553591,2.750802e-21,628,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1314,glxR,putP,0.84535738,0.84535738,1.5116625e-274,1002,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1382,glxR,glgE,0.82032378,0.82032378,1.1638474e-236,968,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1435,glxR,ilvB,0.79923311,0.79923311,1.4431081e-221,994,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1437,glxR,ilvC,0.73474932,0.73474932,4.5396531e-170,998,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1481,glxR,,0.34479584,0.34479584,9.6361772e-17,548,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1512,glxR,,0.74804942,0.74804942,6.9752334e-149,826,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1513,glxR,tnp23a(ISCg23a),0.25103788,0.25103788,1.1043506e-10,642,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1514,glxR,tnp23a(ISCg23a),0.62091677,0.62091677,1.1538424e-100,934,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1515,glxR,tnp24a(ISCg24a),0.66579836,0.66579836,3.2119906e-97,750,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1516,glxR,,0.57544136,0.57544136,1.0505924e-57,640,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1517,glxR,,0.7811035,0.7811035,2.8821508e-177,858,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1537,glxR,ptsG,0.76462809,0.76462809,7.7777828e-184,954,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1568,glxR,ugpA,0.5529797,0.5529797,1.0718593e-59,730,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1570,glxR,ugpB,0.23517939,0.23517939,0.00036238249,226,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1597,glxR,,0.69664566,0.69664566,1.0080777e-111,762,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1624,glxR,,0.51719624,0.51719624,5.7167729e-47,668,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1753,glxR,,0.7288918,0.7288918,3.5527494e-157,944,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1766,glxR,,0.4016558,0.4016558,1.1481957e-24,600,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1767,glxR,,0.7536226,0.7536226,2.2345202e-168,914,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1768,glxR,,0.34218938,0.34218938,3.1778615e-16,538,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1769,glxR,ctaA,0.36881107,0.36881107,5.4014665e-06,144,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1770,glxR,,0.29643539,0.29643539,1.031486e-06,262,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1787,glxR,ppc,0.75447209,0.75447209,4.0292043e-178,964,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1791,glxR,gap,0.6723488,0.6723488,2.9269612e-132,998,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1798,glxR,ribA,0.80103891,0.80103891,2.9813335e-211,940,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1864,glxR,,0.59343392,0.59343392,3.820739e-62,640,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1954,glxR,,0.28297522,0.28297522,5.9927146e-06,248,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1956,glxR,recJ,0.73727304,0.73727304,3.4520723e-173,1006,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1957,glxR,,0.58222231,0.58222231,8.9032354e-74,800,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1959,glxR,priP,0.115922,0.115922,0.025761949,370,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg1989,glxR,,0.24429984,0.24429984,5.1686894e-07,412,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2008,glxR,,0.30270998,0.30270998,9.3116364e-12,486,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2009,glxR,,0.18960357,0.18960357,0.0006771156,318,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2061,glxR,psp3,0.73773068,0.73773068,5.8817073e-151,874,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2118,glxR,fruR,0.67223692,0.67223692,2.1240468e-125,946,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2119,glxR,pfkB,0.75208788,0.75208788,7.9868873e-182,994,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2120,glxR,ptsF,0.71763367,0.71763367,7.5663656e-156,980,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2136,glxR,gluA,0.78789425,0.78789425,2.3646994e-212,1000,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2137,glxR,gluB,0.71148182,0.71148182,2.098847e-155,1002,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2139,glxR,gluD,0.75235565,0.75235565,1.5728838e-151,826,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2145,glxR,,0.72195315,0.72195315,1.1868843e-140,868,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2258,glxR,glnD,0.54688261,0.54688261,4.1030974e-50,626,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2260,glxR,glnK,0.70727114,0.70727114,9.4928907e-128,836,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2261,glxR,amtB,0.40714543,0.40714543,3.3402093e-30,722,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2280,glxR,gdh,0.86897462,0.86897462,3.7551881e-274,892,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2322,glxR,,0.80104332,0.80104332,3.4007824e-224,998,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2346,glxR,rluD,0.68975723,0.68975723,2.6042564e-139,980,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2361,glxR,,0.88269568,0.88269568,9.8813129e-324,982,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2403,glxR,qcrB,0.73768532,0.73768532,1.9816578e-171,994,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2404,glxR,qcrA1,0.65737964,0.65737964,2.7518677e-124,996,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2405,glxR,qcrC,0.77962837,0.77962837,4.561563e-205,1000,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2410,glxR,ltsA,0.74121802,0.74121802,8.8107943e-162,924,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2429,glxR,glnA,0.7101454,0.7101454,1.1812388e-153,996,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2559,glxR,aceB,0.69854385,0.69854385,3.9874924e-134,910,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2560,glxR,aceA,0.58987429,0.58987429,1.9322052e-88,932,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2617,glxR,vanB,0.69402042,0.69402042,3.8061321e-143,990,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2618,glxR,vanK,0.69718313,0.69718313,7.2552201e-126,858,Kranz2022_expression_compendium_Zenodo6842664
cg0350,cg2628,glxR,pcaI,0.41947916,0.41947916,2.4237885e-24,538,Kranz2022_expression_compendium_Zenodo6842664
